id,item,response,source,prediction,modelname,text
5d66f49c531d6e0001e99e8a,KNIFE,use to measure something,human,0.52,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: use to measure something"
5d66f49c531d6e0001e99e8a,PENCIL,use to keep track of something eg an eraser if you stick a pencil in the end,human,0.61,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: use to keep track of something eg an eraser if you stick a pencil in the end"
5d66f49c531d6e0001e99e8a,SOCK,cover a glass/mug with a sock to put leftovers in fridge,human,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: cover a glass/mug with a sock to put leftovers in fridge"
5d89106d1719af0001ee23e5,BRICK,heat in the fire and then put under a chair or bed to generate heat.,human,0.61,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: heat in the fire and then put under a chair or bed to generate heat."
5d89106d1719af0001ee23e5,BUCKET,poke holes and create a watering can,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: poke holes and create a watering can"
5d89106d1719af0001ee23e5,KNIFE,screwdriver,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: screwdriver"
5d89106d1719af0001ee23e5,PENCIL,hold hair in a bun,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: hold hair in a bun"
5d89106d1719af0001ee23e5,SOCK,"to carry items in, food or anything else that would fit",human,0.29,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: to carry items in, food or anything else that would fit"
5dd7f591ad0a617838322129,BRICK,painting surface for mural or graffiti,human,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: painting surface for mural or graffiti"
5dd7f591ad0a617838322129,BUCKET,showering/bathing tool,human,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: showering/bathing tool"
5dd7f591ad0a617838322129,KNIFE,peeling vegetables,human,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: peeling vegetables"
5dd7f591ad0a617838322129,PENCIL,silhouette drawing,human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: silhouette drawing"
5dd7f591ad0a617838322129,SOCK,fold in on itself and have a distance throwing competition,human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: fold in on itself and have a distance throwing competition"
5dd86f98e9a0ba81a7f5e099,BRICK,weights,human,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: weights"
5dd86f98e9a0ba81a7f5e099,BUCKET,popcorn,human,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: popcorn"
5dd86f98e9a0ba81a7f5e099,KNIFE,sword,human,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: sword"
5dd86f98e9a0ba81a7f5e099,PENCIL,sphere,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: sphere"
5dd86f98e9a0ba81a7f5e099,SOCK,book cov,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: book cov"
5e32c95c87b8ef28e5aff6ea,BRICK,build a pool,human,0.31,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: build a pool"
5e32c95c87b8ef28e5aff6ea,BUCKET,place to put plants,human,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: place to put plants"
5e32c95c87b8ef28e5aff6ea,KNIFE,tape cutter,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: tape cutter"
5e32c95c87b8ef28e5aff6ea,PENCIL,eyebrow pencil,human,0.61,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: eyebrow pencil"
5e32c95c87b8ef28e5aff6ea,SOCK,cleaning cloth,human,0.44,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: cleaning cloth"
5e38397719e44f0244389781,BRICK,weapon,human,0.43,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: weapon"
5e38397719e44f0244389781,BUCKET,flower pot,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: flower pot"
5e38397719e44f0244389781,KNIFE,mirror,human,0.45,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: mirror"
5e38397719e44f0244389781,PENCIL,dart,human,0.52,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: dart"
5e38397719e44f0244389781,SOCK,cat toy,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: cat toy"
5e52a7cc53ecf12b883e1e1f,BRICK,visual for class about updating your devices in a timely fashion,human,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: visual for class about updating your devices in a timely fashion"
5e52a7cc53ecf12b883e1e1f,BUCKET,vintage champagne bucket,human,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: vintage champagne bucket"
5e52a7cc53ecf12b883e1e1f,KNIFE,use as a stak for outdoor christmas lights,human,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: use as a stak for outdoor christmas lights"
5e52a7cc53ecf12b883e1e1f,PENCIL,birthday gift for the minimalist who has nothing,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: birthday gift for the minimalist who has nothing"
5e52a7cc53ecf12b883e1e1f,SOCK,one time cleaning rag for especially foul situations,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: one time cleaning rag for especially foul situations"
5e5a96f5a2f2c528edf70f6e,BRICK,throwing object,human,0.42,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: throwing object"
5e5a96f5a2f2c528edf70f6e,BUCKET,use it to make a sandcastle,human,0.38,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: use it to make a sandcastle"
5e5a96f5a2f2c528edf70f6e,KNIFE,use it to stab,human,0.45,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: use it to stab"
5e5a96f5a2f2c528edf70f6e,PENCIL,whittle the wood from the pencil into a sculpture,human,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: whittle the wood from the pencil into a sculpture"
5e5a96f5a2f2c528edf70f6e,SOCK,cut off the bottom and use as a male dog diaper,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: cut off the bottom and use as a male dog diaper"
5e729511e05cd902cc7699a4,BRICK,house,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: house"
5e729511e05cd902cc7699a4,BUCKET,to make a castle,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: to make a castle"
5e729511e05cd902cc7699a4,KNIFE,to stab someone with,human,0.44,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: to stab someone with"
5e729511e05cd902cc7699a4,PENCIL,to secure your hair bun,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: to secure your hair bun"
5e729511e05cd902cc7699a4,SOCK,"you can hide things e.g. presents, money in a sock",human,0.44,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: you can hide things e.g. presents, money in a sock"
5ec28db2622c500632dc95bc,BRICK,to smash open a window,human,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to smash open a window"
5ec28db2622c500632dc95bc,BUCKET,cluster keeper,human,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: cluster keeper"
5ec28db2622c500632dc95bc,KNIFE,paint mixer,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: paint mixer"
5ec28db2622c500632dc95bc,PENCIL,tiny shelf,human,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: tiny shelf"
5ec28db2622c500632dc95bc,SOCK,child's toy,human,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: child's toy"
5eca536f9aa4f658d641a7d9,BRICK,decorate and make colourful on the house,human,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: decorate and make colourful on the house"
5eca536f9aa4f658d641a7d9,BUCKET,put a form of grill on the side and use it as a musical instrument,human,0.62,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: put a form of grill on the side and use it as a musical instrument"
