entity_id,prompt,response,task,source,word_count
gemini_010,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Deploy a network of autonomous, modular ""bus-pods"" that can link together or separate in real-time to optimize passenger flow and road space.",Design,gemini,22
gemini_010,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"A compact, motorized stair-climbing attachment that can be retrofitted onto any standard manual wheelchair.",Design,gemini,14
gemini_010,bridge-river-cross,"The stone bridge arched over the roaring river. He hesitated before deciding to cross the slick path. The mist clung to his clothes like a cold shroud. Once on the other side, he never looked back.",Story,gemini,36
gemini_010,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A dense, localized cloud of interstellar dust is drifting through our line of sight, progressively occulting the light from distant star systems.",SCTT-Hypothesis,gemini,22
gemini_010,mirror-face-reflection,She stared intently at the cracked mirror. Her face looked like a mosaic of different lives. The reflection didn't blink when she did. It simply smiled and turned away.,Story,gemini,29
gemini_010,PENCIL,Use the conductive graphite core to bridge a broken circuit on a small electronic motherboard.,AUT,gemini,15
gemini_010,key-door-lock,The silver key felt heavy in his trembling hand. He inserted it into the rusted lock with a click. The heavy door groaned open to reveal only light. He stepped through and the world changed forever.,Story,gemini,36
gemini_011,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A dense, fast-moving cloud of interstellar dust or a Bok globule is passing through our local solar neighborhood, progressively occluding the light from distant stars.",SCTT-Hypothesis,gemini,25
gemini_011,key-door-lock,"The rusted key turned slowly in the heavy iron lock. With a resonant click, the ancient door swung open. Dust danced in the sliver of moonlight. He stepped inside, leaving the cold world behind.",Story,gemini,34
gemini_011,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the isotopic composition of this planet's atmosphere suggest a different elemental abundance ratio than that found within the Milky Way?,SCTT-ResearchQuestion,gemini,21
gemini_011,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,"Smart glasses that use augmented reality to overlay name tags and ""next-step"" arrows onto a person's physical environment.",Design,gemini,18
gemini_011,BUCKET,"Invert it and cut a small hole in the bottom to create a protective, low-cost cloche for garden seedlings.",AUT,gemini,19
gemini_011,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Does the robot’s cognitive architecture exhibit a functional equivalent to the human 'critical period' for language and social development?,SCTT-ResearchQuestion,gemini,19
gemini_011,BRICK,Use it as a heat-resistant base for a desktop soldering station.,AUT,gemini,11
gemini_011,mirror-face-reflection,"She stared into the mirror, tracing the lines of her tired face. Her reflection didn't blink when she did. A cold shiver ran down her spine as the glass began to frost. She realized the image in the frame was no longer her own.",Story,gemini,44
gemini_011,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"A modular, elevated ""pod-way"" system that uses magnetic levitation to bypass traditional intersections entirely.",Design,gemini,14
gemini_011,KNIFE,Use the flat side of a wide blade as a makeshift palette for mixing oil paints.,AUT,gemini,16
gemini_011,Develop as many design ideas as you can to increase the use of renewable energy sources.,Integrate transparent solar cells into all new commercial window glass to turn urban skylines into passive power plants.,Design,gemini,18
gemini_011,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"The warmer lake likely possesses a darker benthic surface or higher concentrations of suspended particles, which increases the absorption of solar radiation compared to the clearer, lighter-colored lake.",SCTT-Hypothesis,gemini,28
gemini_011,pen-paper-story,The pen bled ink across the rough paper. Every word carved a new chapter into the unfolding story. He wrote until his fingers cramped and the sun rose. The tale was finally alive.,Story,gemini,33
gemini_011,PENCIL,Use the graphite to lubricate a sticky zipper by rubbing the pencil tip along the metal teeth.,AUT,gemini,17
gemini_011,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"A retrofittable, voice-activated conveyor grip installed on handrails that assists users in pulling themselves upward.",Design,gemini,15
gemini_011,bridge-river-cross,"The wooden bridge groaned under the weight of the travelers. Below, the river roared with the fury of the spring melt. They had to cross before the storm reached the valley. One careful step at a time, they reached the safety of the far bank.",Story,gemini,45
gemini_012,BRICK,"A heavy-duty, rustic nutcracker for crushing hard-shelled walnuts.",AUT,gemini,8
gemini_012,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"The warmer lake may be significantly shallower, meaning the same amount of solar radiation heats a smaller volume of water to a higher temperature.",SCTT-Hypothesis,gemini,24
gemini_012,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the planet's magnetosphere show evidence of interaction with high-energy cosmic rays unique to its specific intergalactic location?,SCTT-ResearchQuestion,gemini,18
gemini_012,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does the robot's hardware simulate the biological mechanism of synaptic pruning to optimize its learning efficiency over time?,SCTT-ResearchQuestion,gemini,19
