prolific_id,achievement_number,CAResp,created_at,ICAA_Score,ICAA_Model
663a422b52cb5c270f98f3ff,1,I have gain a medal in my life for being one of the most prominent students in my high school. They seen how I overcame being an homeschool student and saw how self-enduring I was and gave me a reward for it. Not only such but they also put my artwork in full display along with my art in the yearbook for display for years to come.,11:09.3,5,gpt-4.1
663a422b52cb5c270f98f3ff,2,"In one of my hobbies which is creating levels for a musical game, I have basically make the most talked about level for years to come even if it is unfamous that even though I no longer play this game, people is still reminded and know about my existence purely just from that.",11:09.3,4,gpt-4.1
663a422b52cb5c270f98f3ff,3,"I have successfully created a song that a love of people enjoy. while unpublished, I do enjoy how much effort I have put into it and hope to release my songs to the world soon for not just me to enjoy, but anyone for that matter.",11:09.3,3,gpt-4.1
65c243c37e0d77ca70ee030e,1,"For one of my projects, wrote a 100+ page paper on sustainability. The achievement was completing it, getting a good grade, and presenting it to others in the department and others as well.",11:51.3,3,gpt-4.1
65c243c37e0d77ca70ee030e,2,"For one of my projects, wrote a 100+ page paper on conservation. The achievement was completing it, getting a good grade, and presenting it to others in the department, in local towns, and as well as a future group picking up where I left off to create the idea I wrote.",11:51.3,4,gpt-4.1
65c243c37e0d77ca70ee030e,3,"Created a picture frame out of sea glass and sold it online. This was the first time I went to sell one of the pieces online, and what was special about it is I included a rare color of blue, in the frame, that other sea glass lovers have a hard time finding so it was especially unique.",11:51.3,3,gpt-4.1
5d558ebe886e3f0020e90fce,1,When I was in elementary school I drew a flyer that was copied and sent out to every parent in the school to notify them of an upcoming event. My teacher knew that I liked to draw and asked me to draw it for that purpose.,12:18.3,2,gpt-4.1
5d558ebe886e3f0020e90fce,2,I wrote and essay and my professor liked it so much she suggested that I should enter into a contest that my university was having.,12:18.3,3,gpt-4.1
5d558ebe886e3f0020e90fce,3,"I got back into drawing recently after putting on hiatus for a while, so I consider a personal accomplishment having done so.",12:18.3,3,gpt-4.1
66928f171518765c5f8cea5b,1,"I won an award for being top performing employee at my store. i organized stock, improved displays. and helped customers. which boosted sales and made the store run smoother. the reward showed that my contributions had a real impact.",14:39.1,3,gpt-4.1
66928f171518765c5f8cea5b,2,"I won a medal in a local swimming competition. i trained a lot, and improved my technique. which helped me beat other strong competitors. winning showed my dedication and ability to achieve goals through practice.",14:39.1,5,gpt-4.1
66928f171518765c5f8cea5b,3,I made hanging baskets for my garden as a personal project. i was always getting complimented on them. i had friends and family asking me to make some for them too. i experiments with different materials/ flowers. the experience showed my creativity and something that other loved,14:39.1,2,gpt-4.1
63d432e27555fb4b5785cfcd,1,i have learned to crochet and made myself a sweater. my neighbor commented that she loved it and when i told her i made it she was shocked. we went to dinner that night and the hostess also noted that it was well done.,14:40.6,1,gpt-4.1
63d432e27555fb4b5785cfcd,2,i won an award/scholarship for my poetry collection in college. there was a small ceremony and a speech from one of the english professors to congratulate the winners.,14:40.6,4,gpt-4.1
63d432e27555fb4b5785cfcd,3,i learned photography and took my sons' first birthday photos. i posted them online and people were surprised i took them myself.,14:40.6,2,gpt-4.1
63474e67a5fd298c6103c409,1,"My grandad taught me to play guitar when I was young, and that love of music has been passed down for two generations. Learning from him taught me how to improvise and express myself creatively through music. It�s special to me because I�m continuing a family tradition while making it my own.",19:04.3,3,gpt-4.1
63474e67a5fd298c6103c409,2,"I�ve spent countless hours in the garage fixing vehicles on my own, figuring out problems, and making things work. There�s a lot of satisfaction in taking something broken and bringing it back to life. Being able to do that on my own feels like a mix of skill, creativity, and patience.",19:04.3,3,gpt-4.1
63474e67a5fd298c6103c409,3,"I created my own fitness routines that combine strength, endurance, and agility. I enjoy challenging myself in new ways and finding creative exercises that keep me motivated. Seeing improvement over time and feeling stronger is very rewarding.",19:04.3,4,gpt-4.1
5e38397719e44f0244389781,1,"Helped plan a wedding that was very visually appealing and low cost. Chose the color scheme, decorations, layout, etc. People loved it.",21:35.0,3,gpt-4.1
5e38397719e44f0244389781,2,Made an analytics dashboard at work that was very visually appealing as well as conveyed very important information and was very user friendly.,21:35.0,3,gpt-4.1
5e38397719e44f0244389781,3,"Memorized my company's color scheme as RGB colors (243,159,83) and said it in a work meeting and people were astounded and incredibly impressed.",21:35.0,4,gpt-4.1
672451c5f4e558e08242d746,1,Having to take up the decoration of a hall we had for a school party and that being my first attempt on such a thing,22:24.2,5,gpt-4.1
672451c5f4e558e08242d746,2,Writing a speech that I delivered at a gathering involving prominent personalities,22:24.2,4,gpt-4.1
672451c5f4e558e08242d746,3,Fixing my spoilt bicycle using DIY techniques,22:24.2,2,gpt-4.1
67fbe9a435667f13b9bb1371,1,I had to write an assignment for my Dutch teacher when I was around 14 years old. I so enjoyed it that I wrote a short story. When he read the story he accused me of not writing it myself but having copied it out of a book. And therefore he gave me less points and looked at me in a not so happy way. I had to defend myself to make clear that I had written it myself and thought of it as a big compliment.,24:19.7,4,gpt-4.1
67fbe9a435667f13b9bb1371,2,"When I started with illustrating I did everything out of my mind without looking around me for inspiration. To then show it on Facebook. Around that time I had a group of so called Facebook friends who told me that I could make my work out of it because they really thought they were good. They inspired me to do so. When I look back at the illustrations from that time I can see that I was very inexperienced but they were creative and colorful. To me that is what it is all about, that you like what you create and that you make others happy with that.",24:19.7,4,gpt-4.1
67fbe9a435667f13b9bb1371,3,"To fill my page on Instagram I created illustrations that I only made for there. Bit by bit they were seen by other people until there was a man who had find me trough another Social Media and who wanted me to illustrate his book. Which would be the very first time for me to do so, so I did it for free, to help him and for me to gather more experience in that field. I asked him to give me some direction of what he wanted me to draw and after I had finished the illustration and I had give him the draft he said to me .. where are the beautiful hearts you always draw in your other illustrations and can you put some of your hand made fonts in it too? Which made me realize that he was not kidding that he liked my art and had really put some attention in it. This was a big motivation for me too.",24:19.7,2,gpt-4.1
677fb35eafd357a07e351a9f,1,wrote poems in graduate school which were shared with others,29:59.0,4,gpt-4.1
677fb35eafd357a07e351a9f,2,created artwork in elementary school which  were exhibited,29:59.0,4,gpt-4.1
677fb35eafd357a07e351a9f,3,created haunted house with friend which was displayed,29:59.0,5,gpt-4.1
60b542b8fbb1a6a2678f5054,1,Created a long speech to give at a work conference which took me a lot of time and which I was particularly nervous about. I presented it well and it was deemed by many of those attending to be incredibly useful and a really good presentation.,30:13.9,4,gpt-4.1
60b542b8fbb1a6a2678f5054,2,Having played in a band as a teenager which did quite well and was able to play at a big venue locally for an amateur band.,30:13.9,4,gpt-4.1
60b542b8fbb1a6a2678f5054,3,Attended a watercolour class and didn't think I would be very good at it as I'd not done particularly well at art at school. The teacher praised my work and I ended up framing my art which still gets positive comments from visitors to my home.,30:13.9,4,gpt-4.1
6784133089e3f78e0e08c94d,1,"One of my creative achievements was over the course of my career i achieved a master degree in accounting, i developed a good financial planning system. i designed a system of financial planning in family, with a good data visualization tool, that could help busy families track, there expenses, budgeting and so much more.",34:00.2,4,gpt-4.1
6784133089e3f78e0e08c94d,2,"Second creative achievement was when i relocated to UK  for part time work, i created original bilingual resources, including workshop that explained difference in tax systems. i also taught families here handle money across two countries, i put a straightforward guide comparing US and UK taxe, banking and family savings.",34:00.2,3,gpt-4.1
6784133089e3f78e0e08c94d,3,"while trying to balance between family life, raising my two children at my late 30's and accounting career, i designed a practical way i could find a balance between work, designed a way to teach children money, using real life experience, made sure they kept a family money journal.",34:00.2,4,gpt-4.1
63f782f160eb53150d24c549,1,"Had my design chosen for an exclusive customer collaboration with a small independent clothing designer, was very significant in my local area as this was quite a well known designer for my city and something i still own.",39:41.5,2,gpt-4.1
63f782f160eb53150d24c549,2,I won a short story award in my local newspaper about a story from a traumatising time in my life. The accolade was particularly important because of the context of my story.,39:41.5,2,gpt-4.1
63f782f160eb53150d24c549,3,"Working in social media for my job, having a post go viral because of an idea i had for the company was a great achievement as our posts had never gone viral before and it was entirely based on my idea.",39:41.5,4,gpt-4.1
682a1996cd2cfa1f1160cb71,1,"I drew a set of detailed sketches based on my own experience as a nurse, and I posted them on the internet and among other colleagues. A lot of individuals reacted emotionally and indicated that the art had made them feel noticed and heard.",46:41.2,4,gpt-4.1
682a1996cd2cfa1f1160cb71,2,I participated in performance in the local community theatres where I had to assume acting roles that were not within my comfort zone as I pursued a full time career as a nurse. I found the performances very well and enhanced my faith in artistic expression.,46:41.2,3,gpt-4.1
682a1996cd2cfa1f1160cb71,3,"I normally use art and other creative practices as part of patient care, and to reassure and entertain them, I would draw or tell stories. This method has been applauded by coworkers and patients who have reported that the method enhances emotional attachment and recovery.",46:41.2,3,gpt-4.1
6266a4e5846e1e41812a0432,1,Writing lyrics and music on my guitar that I sand at a concert,48:09.4,5,gpt-4.1
6266a4e5846e1e41812a0432,2,Designed my own bicycle and had it made for me,48:09.4,5,gpt-4.1
6266a4e5846e1e41812a0432,3,Some of my black and white photographs of towns at night,48:09.4,2,gpt-4.1
574aff1b5bef980007af2745,1,Helping friends and family with fashion and makeup. They have asked me to help and advise them as they are unsure of hat to do for themselves and i always recieve compliments on what i help them to achieve,48:54.7,3,gpt-4.1
574aff1b5bef980007af2745,2,I went into a completely different field of work many years ago and i had to literally train myself. There was nobody to guide me or help me as it was  a small company. In the end my boss praised me at how well i achieved this and went onto be promoted,48:54.7,3,gpt-4.1
574aff1b5bef980007af2745,3,I voluntared at a chariety shop and went onto help them promote their sales in a way they had never used before. I was careful not to overstep the mark but suggested a way in which i thought we could implement a new strategy as a trial to see if it worked. It did work and they kept it,48:54.7,6,gpt-4.1
66439abe4359251777b0aebd,1,"I came up with an idea for a research paper in my second semester of graduate school and recently finished writing it with the help of a mentor and submitted it to a journal for publication. My mentor loved my idea, so she was quick to be on board to help me with my paper.",57:18.0,4,gpt-4.1
66439abe4359251777b0aebd,2,"Back in high school, I took a web design class where we had to create websites for a competition, and I got third place. My teacher knew I loved graphic and web design, so she was encouraging and really liked my website, which made me feel more confident.",57:18.0,2,gpt-4.1
66439abe4359251777b0aebd,3,"In my high school English class we had to write a paper based on a book we were reading, I think it was George Orwell, and my teacher loved my paper and asked if he could use it for future reference to show to students. I remember feeling so proud of myself at the time.",57:18.0,6,gpt-4.1
673c8c2a86f12a6e2c1764a4,1,Completed my masters,57:19.3,3,gpt-4.1
673c8c2a86f12a6e2c1764a4,2,Got a job promotion based on my performance on task and thinking creatively,57:19.3,1,gpt-4.1
673c8c2a86f12a6e2c1764a4,3,,57:19.3,4,gpt-4.1
5f3ae136d5f38f7a5f3f6295,1,My teacher when I was younger gave me the highest marks for a speaking presentation and said I should be a lawyer. Everyone in class agreed and I'm now studying law.,59:49.8,6,gpt-4.1
5f3ae136d5f38f7a5f3f6295,2,I wore a top I crocheted and so many people asked where I got it and didn't notice I had made it myself.,59:49.8,6,gpt-4.1
5f3ae136d5f38f7a5f3f6295,3,Many friends have asked me to crochet them little cuddly toys because they like my work,59:49.8,5,gpt-4.1
5ca5189dce3f920016239854,1,I wrote a short story that one first place in a short story competition. It was published on a website and I received a prize. I was very pleased because it was one of my first attempts at short story writing and it felt great to have that support.,03:29.2,2,gpt-4.1
5ca5189dce3f920016239854,2,I entered into a costume contest at a local comic con and one. This felt great as I had handmade a lot of my costumer and I had spent a lot of time on it. I got my picture taken and was featured on the comic con website and on their social media. It was a huge acheivement for me.,03:29.2,4,gpt-4.1
5ca5189dce3f920016239854,3,I was promoted at work. I wasn't sure if I had picked the right career but this helped me to realise I had. It was a great day and I was so proud getting to tell my friends and family about my acheivement.,03:29.2,5,gpt-4.1
5e52a7cc53ecf12b883e1e1f,1,Nominated for a regional Emmy as a producer on a documentary team for public media,05:08.4,5,gpt-4.1
5e52a7cc53ecf12b883e1e1f,2,Was features editor for my college newspaper. Got the gig by writing semi-funny stuff that dozens of people enjoyed.,05:08.4,4,gpt-4.1
5e52a7cc53ecf12b883e1e1f,3,In the fourth grade we had to write a short story about our teacher. I was a very bad student and frantically scribbled mine on the bus the day it was due. The next day my parents and I were hauled into the principal's office where four people grilled me about my plagiarism.,05:08.4,4,gpt-4.1
66d88375799e00b593a8655f,1,I have had projects from highschool displayed in public settings.   I made fine art projects and they were placed in the display cases thru the school.,05:17.2,4,gpt-4.1
66d88375799e00b593a8655f,2,I have had a musical ability since the 5th grade all the way thru high school being recognized in published works for my achievements.,05:17.2,6,gpt-4.1
66d88375799e00b593a8655f,3,,05:17.2,4,gpt-4.1
6544ff9e0fb2eaaf83e2de5c,1,"I am a self-taught Professional Makeup Artist with a successfull 37-year freelance career.  I am very passionate about my work and am known not only for making clients look their very best for print, video, live productions, celebrity appearances, and weddings, but for helping people feel confident and better about themselves in ways that can be truly life-changing.  My work has been featured in both national and international media, and I was also awarded ""Best Makeup Artist"" for a Bridal Magazine.",07:11.8,4,gpt-4.1
6544ff9e0fb2eaaf83e2de5c,2,,07:11.8,5,gpt-4.1
6544ff9e0fb2eaaf83e2de5c,3,,07:11.8,4,gpt-4.1
662e66138060bf4a9db8c159,1,I helped to design a frequency modulating circuit for a defense contractor while I was an undergraduate at college. I was part of a team of four young people who were inspired to go into engineering. I was given the task of presenting the design to the engineers. I felt that we met requirements on very little notice or with very little support from the company we were serving.,14:35.7,999,gpt-4.1
662e66138060bf4a9db8c159,2,"I made a plan to lose weight during the pandemic. This required me to do research into balanced diets such as the Mediterranean diet. I used this information to screen out processed foods that do not fit this meal plan. Furthermore, I had to select again based on price since I cannot afford fresh produce every week. I settle on semi-processed foods such as canned fruits and vegetables. I lost 75 pounds during the coronavirus pandemic and I am proud of this work!",14:35.7,999,gpt-4.1
662e66138060bf4a9db8c159,3,I have made a catalog of geometric proofs done in the style of Euclid. It is a pleasure to make the logic of the theorems visable to myself and others. This manages to make me feel like the mathematics is more real somehow. I have worked through the entirety of Euclid's Elements and many other pure geometry books besides. If I can't construct the theorem I feel as though I don't yet understand how it works.,14:35.7,2,gpt-4.1
66ff44c7da088df3cdf9cd0f,1,I created a menu item from scratch that outsold any other Chef Special,52:45.4,5,gpt-4.1
66ff44c7da088df3cdf9cd0f,2,I was named one of the fastest sandwich makers in my state,52:45.4,3,gpt-4.1
66ff44c7da088df3cdf9cd0f,3,I was given a solo part in a play during high school at a large music venue,52:45.4,4,gpt-4.1
663aa6420a964c2a7740b9d7,1,First place in County fair needlework craft,54:12.6,3,gpt-4.1
663aa6420a964c2a7740b9d7,2,best in show- county fair- woodworking,54:12.6,4,gpt-4.1
663aa6420a964c2a7740b9d7,3,best in show- state fair- needlework craft,54:12.6,4,gpt-4.1
663aa6420a964c2a7740b9d7,1,First place in County fair needlework craft,54:12.6,4,gpt-4.1
663aa6420a964c2a7740b9d7,2,best in show- county fair- woodworking,54:12.6,3,gpt-4.1
663aa6420a964c2a7740b9d7,3,best in show- state fair- needlework craft,54:12.6,3,gpt-4.1
69137ce487ad8fc2193bcb12,1,"Once won a specific sub-section of a song writing contest run by a Vancouver based radio station. Overall not that big of a deal for anyone, but I did it. I hate that song now.",03:01.4,5,gpt-4.1
69137ce487ad8fc2193bcb12,2,N/A,03:01.4,3,gpt-4.1
69137ce487ad8fc2193bcb12,3,N/A. I'm sorry but it's not my deal.,03:01.4,4,gpt-4.1
65f650bc80653ddbcb45e6a5,1,"I was in high school, signed up for Art 1 because I had to pick an elective.  I wasn't really expecting to like it, just wanted to complete my class.  I ended up doing so well, that my teacher wanted to skip me from Art 2 to Art 2 honors.  I went straight from a beginners Art class, to a level 2 honors class.  I felt like this was a huge achievement for someoen who isn't super artistically inclined.",03:05.2,3,gpt-4.1
65f650bc80653ddbcb45e6a5,2,I was in latin 2 honors and we had to go to the Latin party that everyone participates in.  I had to write a poem in latin and I did it super quickly.  I ended up getting first place and having my poem read to everyone at the latin assembly.,03:05.2,4,gpt-4.1
65f650bc80653ddbcb45e6a5,3,"In elementary school, we were learning about music symbols and how to write music sheets.  We all had to write music and our teacher played them on the piano.  My teacher liked mine so much that she played my song on the intercom for all of the school.",03:05.2,4,gpt-4.1
651d9ea96f3253abbfd8d38b,1,I had a significant gathering of fans who followed my work back when I wrote fan-fiction.,05:11.3,4,gpt-4.1
651d9ea96f3253abbfd8d38b,2,I received an award in elementary school for an essay I wrote for the D.A.R.E program.,05:11.3,5,gpt-4.1
651d9ea96f3253abbfd8d38b,3,I created a meme that had significant reshares and life on Tumblr.,05:11.3,6,gpt-4.1
6773f9ecbf8a434754bdbdab,1,"I have created digital products e.g digital planners and templates, which have been sold to over 1000+ people. The achievement is not a professional achievement. It is a personal achievement, it was a hobby project of mine to create these digital products and the fact that over 1000 people noticed my great designs and decided to use my planners and templates were heartwarming and gave me confidence in my abilities to create digital works.",11:04.6,3,gpt-4.1
6773f9ecbf8a434754bdbdab,2,I designed a presentation for work to make clients feel more engaged when our team was presenting our findings. I created a presentation with lots of visuals and animated images to make the speech more interactive. My manager was very happy with the presentation as this secured the client for us. This presentation that I created was then shared with all other employers in my workplace so that they can use this template and adjust it for their own projects.,11:04.6,1,gpt-4.1
6773f9ecbf8a434754bdbdab,3,I was awarded an A in GCSE Digital Media. This is a grade I achieved for my digital media exams when I was in high school. I achieved this as I created and designed my own website from scratch for my school assignment. I designed my own logo and used vibrant colours to make the logo stand out. I also had a great landing page with vibrant images to make the website look engaging.,11:04.6,999,N/A
62bb42e2f21cfdb280cc975f,1,Having my artwork displayed in my yearbook.,19:20.1,999,N/A
62bb42e2f21cfdb280cc975f,2,having a creative video I did go viral.,19:20.1,999,N/A
62bb42e2f21cfdb280cc975f,3,people compliment me on my pictures nonstop.,19:20.1,999,N/A
692f23fa6f5702e481df4f32,1,"I have created a lot of papers/documents on my current job, I wrote this so my colleagues can understand how does the work flow goes, this are some of the ideas I had when they hired me, that my manager like and decided to implement. My documents have been published inside the organization and are significant to me.",20:49.4,999,N/A
692f23fa6f5702e481df4f32,2,"A few time ago I wrote a series of mini stories for my kids, they really enjoy them, so I decided to try to sell some of them to my neighbors and see what they though about them, I was able to sell 50 copies of them, and had really good feedback.",20:49.4,999,N/A
692f23fa6f5702e481df4f32,3,"When I was young I took some classes to make paintings, I took them for over a year and this become as one of my favorite hobbies, in my home town there was a friend art exhibition and I decided to ask him to use my painting, it had a lot of attention from the public, even some people ask for the price.",20:49.4,999,N/A
675b73a2f8ca714cdf307be7,1,"I conceived and executed a small scale multimedia installation  which combined macro photography of urban textures with a curated spatial audio soundscape. The project involved photographing invisible details of a historic city district, peeling paint, rusted ironwork, and sidewalk moss and mounting them on transparent acrylic panels suspended in a darkened gallery.",42:37.5,999,N/A
675b73a2f8ca714cdf307be7,2,"I wrote and illustrated a 120-page graphic anthology that utilized a unique high-contrast visual style, where every character and environment was rendered entirely in black and white silhouettes. The challenge was to convey deep emotional resonance and complex action sequences without facial expressions or color. I managed the entire lifecycle of the project, from scriptwriting and ink-wash illustrations to the digital lettering and self-publishing logistics.",42:37.5,999,N/A
675b73a2f8ca714cdf307be7,3,I developed and curated a series of traditional oil paintings that came to life when viewed through a custom-built mobile AR application.,42:37.5,999,N/A
67dac9fec33b7784afd3d08b,1,"i received an award on a publication i did on cytomegalovirus on pregnant individual, exploring the chances of mother to child transmission, this was a journal that received several appraisal and reward.",49:38.9,999,N/A
67dac9fec33b7784afd3d08b,2,"i wrote a book, as a child, i picked ideas from my surrounding and saw that i had passion for putting writing together. i wrote a book on the in fluence of the environment on kids and teenager",49:38.9,999,N/A
67dac9fec33b7784afd3d08b,3,"i received on a craft work a created, during the toughest moments i became  very inspired and created a spectacular item",49:38.9,999,N/A
