prolific_id,participant_id,id,Prompt,Response,google_rating,anthropic_rating,xai_rating,openai_rating
55bb9ae7fdf99b26d27fda01,39,35,The young child is,like a new puppy,10.0,15.0,15.0,15.0
5e729511e05cd902cc7699a4,32,36,The young child is,naive,10.0,15.0,10.0,10.0
665ee0800a4d97ea0026ff34,36,37,The young child is,a baby,10.0,10.0,10.0,10.0
5b421b9ac2e3810001763252,40,38,The young child is,seeking imaginative friends,10.0,15.0,20.0,15.0
5fd63cb585f88c4eb1933661,37,39,The young child is,The young child is running fast like a train,15.0,15.0,20.0,15.0
69203091564a7d1a74700ed4,41,40,The young child is,hyper as a caged ape,15.0,28.0,35.0,20.0
60cf0d251a90eb823bc9b740,43,41,The young child is,a demon,10.0,15.0,10.0,15.0
6941e60f2c7507f1915682c3,42,42,The young child is,shiny,15.0,15.0,10.0,15.0
5f39a2fd2d394917284dd66f,45,43,The young child is,as immature as a pear,20.0,15.0,25.0,30.0
69138ed04690ca3fa74ef563,44,44,The young child is,innocent,10.0,15.0,10.0,10.0
6941aeb9a019a9bbdd57d028,46,45,The young child is,a varent life form,20.0,15.0,10.0,20.0
676556ccb7aac9ede13d73c9,47,46,The young child is,as sweet as sugar,10.0,15.0,10.0,10.0
5929c96027ea400001301061,48,47,The young child is,as annoying as,10.0,10.0,10.0,10.0
5e5a96f5a2f2c528edf70f6e,49,48,The young child is,cute as a button,10.0,15.0,10.0,10.0
5eca536f9aa4f658d641a7d9,50,49,The young child is,screaming,10.0,15.0,10.0,10.0
66db9db4324609f1a7231f49,51,50,The young child is,like a roller coaster,10.0,15.0,10.0,15.0
5591cd21fdf99b63126f6c60,53,51,The young child is,hoping to be shaped in the mold of their surroundings,15.0,28.0,25.0,20.0
65e64c08cd1bf3d6ab957af7,52,52,The young child is,like a gosling's down.,20.0,35.0,35.0,30.0
5efa33c4e9f4160ffd817db9,54,53,The young child is,as playful as a puppy,10.0,15.0,15.0,10.0
66cb2e0bd2169db778550269,57,54,The young child is,like a sapling waiting to grow into a tree,10.0,22.0,20.0,15.0
663f7196a07afa04b277db38,55,55,The young child is,an innocent lamb,10.0,15.0,15.0,10.0
5ca9d0224f3e9d00164426f3,58,56,The young child is,like a new plant shoot,10.0,15.0,15.0,15.0
63ae31ff5c725a41082afc56,56,57,The young child is,is innocent as an angel,10.0,15.0,10.0,10.0
6344b4073207c88c1cf5b49f,60,58,The young child is,mousy,10.0,25.0,20.0,15.0
67dd49c5b86cdc10df6d7e70,59,59,The young child is,is a beautiful soul,10.0,15.0,10.0,10.0
67dd49c5b86cdc10df6d7e70,59,60,The young child is,is a beautiful soul,10.0,15.0,10.0,10.0
67606663e5ad15d60ffeb222,62,61,The young child is,a mosquito,25.0,15.0,10.0,30.0
652359572fd30ff57dfea7fb,61,62,The young child is,my gemstone.,15.0,15.0,10.0,15.0
67c71b1e1c4622620884df57,63,63,The young child is,more full of energy than i am after coffee,10.0,15.0,20.0,15.0
677580b9fa6b77a8332d2237,64,64,The young child is,an old soul,10.0,25.0,15.0,15.0
66ef212cf79668f34be612d8,65,65,The young child is,wild like a monkey,10.0,15.0,15.0,15.0
65e4a6bdde84e615dcac2651,69,66,The young child is,As young as a tin of beans,15.0,15.0,25.0,40.0
5c7ea15cb215c6000122b48d,68,67,The young child is,,30.0,10.0,10.0,10.0
66b507cc1a7e164991afbe17,67,68,The young child is,a blank page waiting for colors,15.0,35.0,25.0,20.0
66c6683f6336ebf638da4db4,66,69,The young child is,The young child is like the ever-ready bunny.,10.0,15.0,25.0,20.0
5ed94af267e7bf10f180c5b0,71,70,The young child is,soft as a blanket,10.0,15.0,10.0,10.0
5c01bf7d4c14cf00019ce2a4,70,71,The young child is,bright as a lightbulb.,10.0,15.0,10.0,10.0
66a02d45a7db35d93c9f6a81,72,72,The young child is,a annoying toy,15.0,10.0,10.0,10.0
665e680164927b18554b66ec,73,73,The young child is,young as the morning.,10.0,28.0,20.0,15.0
670da3fd0b8a2f7a542a2b24,74,74,The young child is,pleased as punch,10.0,15.0,20.0,15.0
5f84e472052cf81ae5752252,75,75,The young child is,the future,10.0,15.0,10.0,30.0
6604cab7499d144f955a7c9d,76,76,The young child is,a human ulcer,35.0,28.0,20.0,30.0
694580e0f1757dd9295e5cb9,77,77,The young child is,small like an ant,10.0,15.0,10.0,10.0
64136e2bd31ba4a3a7c16ddc,78,78,The young child is,more knowledgeable than a library.,10.0,15.0,15.0,15.0
653ed34dfa601f3952c72ed4,79,79,The young child is,bouncing like a spring.,10.0,15.0,15.0,15.0
6779c8fd10ec19bf89b5f9d8,80,80,The young child is,flower,10.0,15.0,10.0,20.0
69531a58a97fe5b6ab460380,81,81,The young child is,a wieight holding me down,15.0,28.0,10.0,15.0
67356f7cf6ff16fe3322a837,82,82,The young child is,,30.0,10.0,10.0,10.0
5c36e40e299f82000103ce0a,84,83,The young child is,alarming,15.0,15.0,10.0,10.0
5b985404a15058000124e508,83,84,The young child is,an innocent creature,10.0,15.0,10.0,10.0
631610af8e747093cd90e00d,86,85,The young child is,as energetic as a collie,15.0,15.0,25.0,15.0
603ea566289f8b0f4f035358,87,86,The young child is,a sprouted seedling,10.0,15.0,20.0,20.0
6951dc0e3bdca9185a3420a1,90,87,The young child is,joyous,10.0,10.0,10.0,10.0
66c0d9ef3c9b1d596446f813,91,88,The young child is,innocent like a newborn angel.,10.0,15.0,20.0,15.0
67d0a4ccb5587fff790273a7,85,89,The young child is,so clever,10.0,10.0,10.0,10.0
63f6921f294f32b36bb1179e,89,90,The young child is,like a helpless kitten,10.0,15.0,15.0,15.0
6941ba7773700f50256ddafe,88,91,The young child is,blank canvas,10.0,15.0,10.0,15.0
66019f5e10adbe524f2a844a,93,92,The young child is,playing with a little puppy,10.0,15.0,15.0,15.0
668f0aa2dc96efe3c92449c9,99,93,The young child is,like a fruit ready to bloom,15.0,15.0,15.0,20.0
6012ed349807110d8eb941a6,97,94,The young child is,a sponge,10.0,28.0,10.0,20.0
5ef08aa7177a735c78ffbf40,95,95,The young child is,Messi and Ronaldo combined out there,15.0,15.0,20.0,20.0
66eeda2bc7d6e9b92b4a81c0,94,96,The young child is,a question you cant an,35.0,,10.0,10.0
5ec28db2622c500632dc95bc,98,97,The young child is,as as loud as a band,10.0,15.0,10.0,15.0
69136c7df68dcde570c33956,100,98,The young child is,the young child is like a little kitten,10.0,15.0,15.0,15.0
6020b4d4010b8e6e89d1a6a0,96,99,The young child is,a little spark,15.0,15.0,10.0,15.0
6785704c3b1ab8813a4958b0,102,100,The young child is,the young child is naive like a new kitten,15.0,18.0,20.0,15.0
671f93838d7481cd8a0d137d,101,101,The young child is,The young child is innocent like a tiny puppy.,10.0,15.0,20.0,15.0
6613fbd97d84091e654e5ca6,105,102,The young child is,the light of my life,10.0,15.0,15.0,15.0
65de3af8fcbc6ef9331bd863,106,103,The young child is,a blank page.,10.0,15.0,10.0,15.0
663b52235d299050aeb29aca,103,104,The young child is,a spark of sunri,20.0,15.0,10.0,30.0
63cc90d2bed7edb18c3fd155,107,105,The young child is,a screeching banshee,10.0,15.0,15.0,20.0
69332055a26312923a56605b,104,106,The young child is,playful and a ti,10.0,10.0,10.0,10.0
67f2b914d702155cbc0a3a2c,108,107,The young child is,as innocent as a lamb,10.0,15.0,10.0,10.0
62911ef14fd68295d60ba83b,109,108,The young child is,"as a sponge, ready to soak up information",10.0,25.0,20.0,15.0
669424e6b661e0a098ec66a4,111,109,The young child is,naïve like your mom,10.0,15.0,10.0,20.0
695c6b4f435bc06369113b97,112,110,The young child is,like a fawn,10.0,15.0,15.0,20.0
5b5e0e86902ad10001cfcc59,110,111,The young child is,mischievous,10.0,15.0,10.0,20.0
6660ab8eeaa4f5e8a6a4d223,113,112,The young child is,like a foghorn,15.0,15.0,15.0,15.0
656535cfb6e6bea3d8637deb,115,113,The young child is,a seed on the wind.,15.0,28.0,25.0,20.0
66971f1f9181bdc85972b84d,116,114,The young child is,l,10.0,10.0,10.0,10.0
5b98940f754b700001f0f15c,114,115,The young child is,innocent,10.0,15.0,10.0,10.0
5edeea354d54cb1a825aa8f9,117,116,The young child is,wildfire spark,20.0,28.0,15.0,15.0
607a7b7d300ce256f51706bd,118,117,The young child is,The young child is an energetic young spark of hope,15.0,28.0,20.0,15.0
69136dffc23976053d4a4166,120,118,The young child is,restless as an eel,15.0,28.0,35.0,30.0
66d4407f31981698998d25d8,119,119,The young child is,The young child is our book,20.0,28.0,15.0,20.0
609a3eb31cacec1cad4b9448,125,120,The young child is,a foghorn,20.0,28.0,10.0,30.0
64c9892e8e7e06812b775c0c,121,121,The young child is,innocent as a young fawn.,10.0,22.0,15.0,15.0
56e225c2ec0fdd000641e72d,122,122,The young child is,eager as a puppy,10.0,15.0,20.0,15.0
5bca67940f10750001d75f9f,123,123,The young child is,is a night owl,10.0,15.0,10.0,15.0
694f357ffcfc4439fcc9545d,126,124,The young child is,younger than life,35.0,35.0,15.0,40.0
63d42c21dc6f4d60e34cc337,124,125,The young child is,"pure, curious as a kitten",15.0,28.0,25.0,20.0
62b44f66a16d45783569fad6,127,126,The young child is,infinite potential,10.0,15.0,10.0,15.0
6551469abe377d3646c6cd6e,129,127,The young child is,as small as a cat,10.0,15.0,10.0,10.0
6584589847e4652b2516d4b3,128,128,The young child is,like plant seed,15.0,15.0,10.0,15.0
6100372e3a116cb5cb36ebea,130,129,The young child is,a miniature scientist,15.0,28.0,25.0,20.0
5b735a4c3503c60001a891b7,131,130,The young child is,laughter,15.0,15.0,10.0,20.0
666aef80f189d775a0f2554e,132,131,The young child is,future,10.0,15.0,10.0,20.0
65076318d067065e1257a025,134,132,The young child is,bright like sunshine.,10.0,15.0,10.0,10.0
6682fb350787f54e89d4001b,136,133,The young child is,a question that doesn't shut up,35.0,35.0,35.0,30.0
6101f4093ed452ae3b6d5ab9,137,134,The young child is,naive,10.0,15.0,10.0,10.0
66e7a809808daaac1a79dd40,135,135,The young child is,just a baby,10.0,15.0,10.0,10.0
636d39168fe0bc0570ee8da0,133,136,The young child is,As young as an egg,20.0,28.0,15.0,40.0
6653e566a1dd567008582c28,138,137,The young child is,running like the wind.,10.0,15.0,10.0,10.0
66b4c93eba2cec5de17809,140,138,The young child is,wiser than the old man,10.0,15.0,10.0,10.0
612adba08b8235b31539c704,141,139,The young child is,as innocent as a newborn lamb,10.0,15.0,15.0,10.0
69458f2aa5309848951f9026,143,140,The young child is,faster than a cheetah,10.0,15.0,15.0,15.0
69416ab139b4b8d585aa4848,144,141,The young child is,energetic as a wild animal!,10.0,18.0,15.0,15.0
5c91658e319e1200014f6f9b,142,142,The young child is,a spitting image of his father,10.0,15.0,15.0,10.0
67777187e7ba2f3ced22e601,146,143,The young child is,sleepy,10.0,15.0,10.0,10.0
66faa830ac165a79e559da2a,139,144,The young child is,the young child is the youngest in the family until the family expands even further,10.0,10.0,10.0,10.0
5ef3bdbee9ae7a16241451c1,145,145,The young child is,very gifted,10.0,15.0,10.0,10.0
6466685f630eb8c3f8856e5e,147,146,The young child is,smarter than Einstein,10.0,15.0,15.0,10.0
642ead184d7533ccfd57d888,151,147,The young child is,The young child is a tiny spark of curiosity,20.0,28.0,25.0,20.0
694afcabf04cdd6752673eea,149,148,The young child is,as innocent as a cherub,10.0,15.0,20.0,15.0
662973533159df515afdd606,150,149,The young child is,stinky but happy about it.,10.0,15.0,20.0,20.0
60dc4e2299f89a7ca94b2c91,148,150,The young child is,a spark of curiosity ready to ignite.,15.0,28.0,25.0,20.0
676dcbd74fba5b642d1e2f01,152,151,The young child is,a spark of joy,10.0,28.0,15.0,15.0
676055469b245b53e81358d0,153,152,The young child is,defenceless,10.0,15.0,10.0,10.0
66fd3f6c93c24ecc119be354,155,153,The young child is,a superhero in disguise,15.0,15.0,20.0,15.0
663a28078139647b4663d09f,156,154,The young child is,a flower amongst an empty field,15.0,28.0,25.0,20.0
6662f201ccf41c36e7408562,154,155,The young child is,as happy as the sun,10.0,15.0,15.0,10.0
676b89007874c8eace113276,158,156,The young child is,an angel,10.0,15.0,10.0,15.0
62d6d77df59450e545fb22f6,157,157,The young child is,Cute as a button,10.0,15.0,15.0,10.0
5c309bb410677f0001dda0ed,159,158,The young child is,quiet as a library.,10.0,15.0,10.0,10.0
654e38a9bd1961e9942af916,161,159,The young child is,like a puppy,10.0,15.0,10.0,15.0
654e38a9bd1961e9942af916,161,160,The young child is,like a puppy,10.0,15.0,10.0,15.0
67ed8a9ef13251ff7c8b66a8,160,161,The young child is,a soft beginning,15.0,15.0,10.0,15.0
5ff07b5ee7a1d23e719e421e,163,162,The young child is,a cherub,10.0,15.0,10.0,15.0
6658bbefeacd7bcadeef885f,165,163,The young child is,The young child is a innocent mouse.,10.0,15.0,15.0,15.0
615eda024a5f84f408625b4f,164,164,The young child is,a newborn lamb on a spring's day,10.0,28.0,15.0,15.0
69263215845d92c2cd3a2882,162,165,The young child is,cute as a button.,10.0,15.0,10.0,10.0
62e02b26e879244a99e852fa,166,166,The young child is,fresh and bright like clean sheet,15.0,28.0,20.0,15.0
67e92dbd9199b830fbecdf2e,167,167,The young child is,a lion,10.0,15.0,10.0,15.0
671038fb26ff82aa6081d040,168,168,The young child is,bouncy like a toy,10.0,15.0,15.0,15.0
676060d8382a3f0292c2c788,169,169,The young child is,a seed,10.0,15.0,10.0,15.0
63d50bed33ba8cb1b9794938,170,170,The young child is,an electron.,38.0,15.0,10.0,40.0
65313bdcb9fd825a8c1d4981,174,171,The young child is,a nightmare,10.0,15.0,10.0,10.0
5d66f49c531d6e0001e99e8a,172,172,The young child is,like a newborn lamb,10.0,15.0,15.0,15.0
65c242831388550b0a42bd25,173,173,The young child is,pretty as a picture,10.0,15.0,10.0,10.0
652ae54b698bbd5c18c0c90e,171,174,The young child is,as pure as the snow,10.0,15.0,10.0,10.0
691505db42a79f417daadef7,177,175,The young child is,"...a beacon of hope, our only hope, we need to save her.",10.0,15.0,10.0,15.0
668edb3b608a3d4537e2da08,176,176,The young child is,a gllomy flower in life,15.0,15.0,15.0,15.0
5751b9a8702d130006285f79,175,177,The young child is,disturbance,10.0,15.0,10.0,20.0
5c0bac19796adb00017dffcf,178,178,The young child is,a sprouting seed full of wonder,15.0,28.0,20.0,20.0
6845fad63da7756677508375,179,179,The young child is,an unwritten book,10.0,35.0,15.0,20.0
66afcaa60f7d8f58dc21db8e,181,180,The young child is,petite,10.0,15.0,10.0,10.0
64df6c0375d740bb235620f5,180,181,The young child is,notebook of free ideas.,30.0,28.0,15.0,20.0
64df6c0375d740bb235620f5,180,182,The young child is,notebook of free ideas.,30.0,28.0,20.0,20.0
6786d7955dfbf40eae7ed3d9,182,183,The young child is,annoying,10.0,15.0,10.0,10.0
67606c975d33dc79c280063e,183,184,The young child is,a spark of curiosity waiting to ignite,15.0,28.0,30.0,20.0
69138fc0acb88a6d2a6f8fb8,184,185,The young child is,a wise old man,15.0,15.0,10.0,10.0
5d89106d1719af0001ee23e5,185,186,The young child is,is like an open book,10.0,15.0,10.0,10.0
603710141b1ed2313448234a,186,187,The young child is,but a sproutling.,15.0,35.0,10.0,20.0
628f572a2d1304a34b9e1a37,187,188,The young child is,like a lamb.,10.0,15.0,10.0,10.0
588ab33542c8e900019d02ae,189,189,The young child is,as fast as a cheetah,10.0,15.0,10.0,10.0
57c74977b23f0e000182dc3f,188,190,The young child is,aged 3 and 3 foot 3,10.0,15.0,25.0,15.0
69237b666aff01eb02646944,192,191,The young child is,filled with hope,10.0,15.0,10.0,10.0
659583e0d5fab84895bfac7c,190,192,The young child is,is  like a new duckling,15.0,15.0,15.0,20.0
668aa0851622bf0930ff12fc,194,193,The young child is,so frightened she trembles,10.0,15.0,10.0,10.0
6784133089e3f78e0e08c94d,191,194,The young child is,entertaining and innocent,10.0,15.0,10.0,15.0
60154af277ec314fd8fe1449,198,195,The young child is,as nosiy as an elephant,10.0,15.0,10.0,15.0
67d9ef30fe8af2858e8dbbd3,193,196,The young child is,clingy,10.0,25.0,10.0,15.0
66928f171518765c5f8cea5b,195,197,The young child is,a bouncing ball of energy,10.0,22.0,20.0,15.0
6767202a0793489cda4738d2,196,198,The young child is,strong like an ox,10.0,15.0,10.0,10.0
67fbe9a435667f13b9bb1371,199,199,The young child is,an old soul in a young body,10.0,28.0,25.0,15.0
663a422b52cb5c270f98f3ff,201,200,The young child is,a bundle of balloons that swarm everywhere when let go.,35.0,35.0,35.0,30.0
5d558ebe886e3f0020e90fce,202,201,The young child is,as small as a mouse,10.0,15.0,10.0,10.0
65c243c37e0d77ca70ee030e,200,202,The young child is,more talkative than a comedian,15.0,15.0,20.0,15.0
63d432e27555fb4b5785cfcd,203,203,The young child is,the moon,20.0,15.0,10.0,20.0
63d432e27555fb4b5785cfcd,203,204,The young child is,the moon,20.0,15.0,10.0,20.0
672451c5f4e558e08242d746,197,205,The young child is,stubborn,10.0,15.0,10.0,10.0
63474e67a5fd298c6103c409,204,206,The young child is,a tiny comet blazing with curiosity.,37.0,38.0,35.0,40.0
677fb35eafd357a07e351a9f,205,207,The young child is,transparent glass,15.0,15.0,10.0,10.0
5e38397719e44f0244389781,206,208,The young child is,a baby girraff,20.0,15.0,10.0,20.0
60b542b8fbb1a6a2678f5054,207,209,The young child is,as happy as a pig in muck.,10.0,15.0,30.0,15.0
63f782f160eb53150d24c549,208,210,The young child is,smaller than a penny,10.0,15.0,10.0,10.0
682a1996cd2cfa1f1160cb71,209,211,The young child is,vast blanket stitched with silence.,38.0,38.0,35.0,40.0
574aff1b5bef980007af2745,211,212,The young child is,innocent,10.0,15.0,10.0,10.0
6266a4e5846e1e41812a0432,214,213,The young child is,like ababy still,10.0,15.0,10.0,10.0
6544ff9e0fb2eaaf83e2de5c,210,214,The young child is,as playful as a little kitten.,10.0,15.0,15.0,10.0
663274d555447e8270dde7d0,213,215,The young child is,as innocent as an animal,15.0,15.0,15.0,15.0
665a16dd2db5a0dff976ea9b,212,216,The young child is,as fierce as a lion,10.0,15.0,10.0,10.0
66439abe4359251777b0aebd,215,217,The young child is,The young child is as loud as a truck.,10.0,15.0,15.0,15.0
673c8c2a86f12a6e2c1764a4,217,218,The young child is,fragile,10.0,15.0,10.0,10.0
662e66138060bf4a9db8c159,219,219,The young child is,asking infinite questions to my dismay.,10.0,35.0,25.0,20.0
5e52a7cc53ecf12b883e1e1f,216,220,The young child is,a sponge of curiosity,15.0,28.0,35.0,30.0
5f3ae136d5f38f7a5f3f6295,218,221,The young child is,"a reminder, painful and cold",25.0,15.0,15.0,15.0
5ca5189dce3f920016239854,221,222,The young child is,fresh as a daisy,10.0,15.0,15.0,10.0
66d88375799e00b593a8655f,220,223,The young child is,as loud as a siren,10.0,15.0,10.0,15.0
66ff44c7da088df3cdf9cd0f,222,224,The young child is,crying so loud i might go deaf,10.0,15.0,25.0,20.0
66ff44c7da088df3cdf9cd0f,222,225,The young child is,crying so loud i might go deaf,10.0,15.0,25.0,20.0
65f650bc80653ddbcb45e6a5,223,226,The young child is,a screeching hawk,15.0,15.0,15.0,15.0
69137ce487ad8fc2193bcb12,224,227,The young child is,"stupid, like me",10.0,15.0,10.0,10.0
663aa6420a964c2a7740b9d7,226,228,The young child is,a sponge soaking up the info from the world,10.0,28.0,25.0,15.0
651d9ea96f3253abbfd8d38b,227,229,The young child is,a grim reminder.,15.0,15.0,10.0,10.0
6773f9ecbf8a434754bdbdab,225,230,The young child is,the future,10.0,15.0,10.0,20.0
692f23fa6f5702e481df4f32,229,231,The young child is,a bouncing ball,15.0,15.0,10.0,15.0
62bb42e2f21cfdb280cc975f,230,232,The young child is,restless,10.0,15.0,10.0,10.0
67dac9fec33b7784afd3d08b,228,233,The young child is,the young child is a tall as a tree,10.0,15.0,10.0,10.0
67dac9fec33b7784afd3d08b,228,234,The young child is,the young child is a tall as a tree,10.0,15.0,10.0,15.0
675b73a2f8ca714cdf307be7,231,235,The young child is,a wet ball of clay waiting for the world's fingerprints.,25.0,42.0,45.0,40.0
675b73a2f8ca714cdf307be7,231,236,The young child is,a wet ball of clay waiting for the world's fingerprints.,25.0,42.0,45.0,40.0
609911e00dd4843e39cb88ac,2,1,The soft pillow is,a plump marshmallow,15.0,15.0,15.0,20.0
6079ff1600ff2b7455e1c3e0,3,2,The soft pillow is,a cloud beneath my cheek,15.0,38.0,35.0,40.0
68879462acd0ae2c5ecf4b88,4,3,The soft pillow is,cloudlike,10.0,15.0,15.0,15.0
5c2c62542c45d400014a32e6,5,4,The soft pillow is,my mother's hug,15.0,28.0,15.0,20.0
691371c5d552995298408398,8,5,The soft pillow is,"a quiet harbor, holding your weary head",35.0,38.0,35.0,30.0
60d4edd50a63d7874c704979,7,6,The soft pillow is,as doft as,10.0,10.0,10.0,10.0
6332274d72eff2df47171a78,6,7,The soft pillow is,like a bed for my head,10.0,15.0,10.0,15.0
67c60b46b619cad09b65ab51,9,8,The soft pillow is,nice,10.0,15.0,10.0,10.0
65c10d8000af1af81e3f42ec,10,9,The soft pillow is,like a cloud,10.0,15.0,10.0,15.0
692f221e98e3cdcf10465812,11,10,The soft pillow is,a sponge,15.0,15.0,10.0,20.0
6637b21240220c2517fffa1a,12,11,The soft pillow is,like a warm hug for the back of her head.,15.0,35.0,35.0,20.0
5c7ceda01d2afc0001f4ad1d,13,12,The soft pillow is,jelly.,18.0,15.0,10.0,20.0
5fd66ce8aec66457ff73d743,16,13,The soft pillow is,like cotton,10.0,15.0,10.0,15.0
5cab22cd68194f001511b2d6,14,14,The soft pillow is,candyfloss,20.0,28.0,35.0,30.0
65a3eae145bd7a121b03e953,17,15,The soft pillow is,Like a marshmallow,10.0,15.0,10.0,20.0
