_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at
<django.db.models.base.ModelState object at 0x7f236edb7a60>,54257,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,7,img11,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img11.png,Time Limit Hit,412,Drawing Task,120,1,2026-01-06 23:38:43.473548+00:00
<django.db.models.base.ModelState object at 0x7f236edb7af0>,54258,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,8,img4,boat,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img4.png,Time Limit Hit,907,Drawing Task,120,1,2026-01-06 23:40:45.401993+00:00
<django.db.models.base.ModelState object at 0x7f236edb7b80>,54259,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,9,img4,dragon,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img4.png,Time Limit Hit,1229,Drawing Task,120,1,2026-01-06 23:40:45.415721+00:00
<django.db.models.base.ModelState object at 0x7f236edb7c10>,54260,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,10,img4,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img4.png,Time Limit Hit,907,Drawing Task,120,1,2026-01-06 23:40:45.425444+00:00
<django.db.models.base.ModelState object at 0x7f236edb7ca0>,54261,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,11,img9,kettle,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img9.png,Time Limit Hit,773,Drawing Task,120,1,2026-01-06 23:42:47.362658+00:00
<django.db.models.base.ModelState object at 0x7f236edb7d30>,54262,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,12,img9,Grim Reaper,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img9.png,Time Limit Hit,771,Drawing Task,120,1,2026-01-06 23:42:47.373657+00:00
<django.db.models.base.ModelState object at 0x7f236edb7dc0>,54263,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,13,img9,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img9.png,Time Limit Hit,582,Drawing Task,120,1,2026-01-06 23:42:47.381142+00:00
<django.db.models.base.ModelState object at 0x7f236edb7e50>,54264,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,14,img8,Henry VIII,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img8.png,Time Limit Hit,1183,Drawing Task,120,1,2026-01-06 23:44:49.062472+00:00
<django.db.models.base.ModelState object at 0x7f236edb7ee0>,54265,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,15,img8,FRUIT,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img8.png,Time Limit Hit,924,Drawing Task,120,1,2026-01-06 23:44:49.075337+00:00
<django.db.models.base.ModelState object at 0x7f236edb7f70>,54266,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,16,img8,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_609911e00dd4843e39cb88ac_img8.png,Time Limit Hit,849,Drawing Task,120,1,2026-01-06 23:44:49.085057+00:00
<django.db.models.base.ModelState object at 0x7f236edb7f10>,54267,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,17,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Ai device that they can use everyday to help them remember things,Submitted,12,Design Problems,120,0,2026-01-06 23:46:56.345638+00:00
<django.db.models.base.ModelState object at 0x7f236ed980d0>,54268,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,18,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,voice messages playing randomly throughout,Time Limit Hit,5,Design Problems,120,2,2026-01-06 23:46:56.348870+00:00
<django.db.models.base.ModelState object at 0x7f236ed98160>,54269,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,19,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,vouchers to help pay bills if you use renewable energy,Submitted,10,Design Problems,120,0,2026-01-06 23:49:02.284180+00:00
<django.db.models.base.ModelState object at 0x7f236ed981f0>,54270,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,20,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,neighbourhood lottery for best neighbourhoods ,Submitted,5,Design Problems,120,0,2026-01-06 23:49:02.287243+00:00
<django.db.models.base.ModelState object at 0x7f236ed98280>,54271,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,21,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,points based reward card or system,Submitted,6,Design Problems,120,0,2026-01-06 23:49:02.290164+00:00
<django.db.models.base.ModelState object at 0x7f236ed98310>,54272,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,22,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-06 23:49:02.293030+00:00
<django.db.models.base.ModelState object at 0x7f236ed983a0>,54273,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,23,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Road lights that tell someone to switch lane if they are going too slow,Submitted,14,Design Problems,120,0,2026-01-06 23:51:13.322998+00:00
<django.db.models.base.ModelState object at 0x7f236ed98430>,54274,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,24,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"electric scooters and bike lanes, more of them and rewards",Submitted,10,Design Problems,120,1,2026-01-06 23:51:13.326199+00:00
<django.db.models.base.ModelState object at 0x7f236ed984c0>,54275,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,25,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,1,2026-01-06 23:51:13.329110+00:00
<django.db.models.base.ModelState object at 0x7f236ed98550>,54276,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,26,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,automatic electric vehicles go to drop off locations and return clean water,Submitted,12,Design Problems,120,0,2026-01-06 23:53:19.038652+00:00
<django.db.models.base.ModelState object at 0x7f236ed985e0>,54277,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,27,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-06 23:53:19.041708+00:00
<django.db.models.base.ModelState object at 0x7f236ed98670>,54278,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,28,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,stair hand rails that pull you and also stabilize you ,Submitted,10,Design Problems,120,1,2026-01-06 23:55:23.838522+00:00
<django.db.models.base.ModelState object at 0x7f236ed98700>,54279,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,29,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,2,2026-01-06 23:55:23.841788+00:00
<django.db.models.base.ModelState object at 0x7f236ed98790>,54280,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,30,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How do children pick up language? Is there your own schooling system?,Submitted,12,Scientific Creative Thinking Task,120,1,2026-01-06 23:57:30.065650+00:00
<django.db.models.base.ModelState object at 0x7f236ed98820>,54281,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,31,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,What medicines have been created so you can cure cancer and other diseases t?,Submitted,14,Scientific Creative Thinking Task,120,2,2026-01-06 23:57:30.071335+00:00
<django.db.models.base.ModelState object at 0x7f236ed988b0>,54282,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,32,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,2,2026-01-06 23:57:30.076072+00:00
<django.db.models.base.ModelState object at 0x7f236ed98940>,54283,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,33,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,An alien ship is harvesting energy causing stars to dim ,Submitted,10,Scientific Creative Thinking Task,120,2,2026-01-06 23:59:47.715612+00:00
<django.db.models.base.ModelState object at 0x7f236ed989d0>,54284,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,34,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,So many wishes are being made that every star disappears when each one is made ,Submitted,15,Scientific Creative Thinking Task,120,2,2026-01-06 23:59:47.721281+00:00
<django.db.models.base.ModelState object at 0x7f236ed98a60>,54285,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,35,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,3,2026-01-06 23:59:47.726367+00:00
<django.db.models.base.ModelState object at 0x7f236ed98af0>,54286,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,36,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,"Does it have it's own life and animals, if so do they evolve too?",Submitted,15,Scientific Creative Thinking Task,120,1,2026-01-07 00:01:51.381064+00:00
<django.db.models.base.ModelState object at 0x7f236ed98b80>,54287,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,37,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does altitude sickness exist here? ,Submitted,5,Scientific Creative Thinking Task,120,2,2026-01-07 00:01:51.387738+00:00
<django.db.models.base.ModelState object at 0x7f236ed98c10>,54288,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,38,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,2,2026-01-07 00:01:51.392942+00:00
<django.db.models.base.ModelState object at 0x7f236ed98ca0>,54289,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,39,sctt-hg-3,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One lake is smaller so therefore heats up quicker,Submitted,9,Scientific Creative Thinking Task,120,4,2026-01-07 00:04:07.158402+00:00
<django.db.models.base.ModelState object at 0x7f236ed98d30>,54290,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,40,sctt-hg-3,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Ice had fallen into one lake a few days previously,Submitted,10,Scientific Creative Thinking Task,120,5,2026-01-07 00:04:07.164302+00:00
<django.db.models.base.ModelState object at 0x7f236ed98dc0>,54291,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,41,sctt-hg-3,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,5,2026-01-07 00:04:07.168085+00:00
<django.db.models.base.ModelState object at 0x7f236ed98e50>,54292,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,42,sctt-rq-1,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,can you feel emotions and control them?,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-07 00:06:13.035472+00:00
<django.db.models.base.ModelState object at 0x7f236ed98ee0>,54293,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,43,sctt-rq-1,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Do you have subconscious thinking,Submitted,5,Scientific Creative Thinking Task,120,0,2026-01-07 00:06:13.042051+00:00
<django.db.models.base.ModelState object at 0x7f236ed98f70>,54294,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,44,sctt-rq-1,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Do you think you can live better on earth as robots without humans?,Submitted,13,Scientific Creative Thinking Task,120,0,2026-01-07 00:06:13.046748+00:00
<django.db.models.base.ModelState object at 0x7f236ed99000>,54295,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,45,sctt-rq-1,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Can DNA and robotics be mixed?,Submitted,6,Scientific Creative Thinking Task,120,0,2026-01-07 00:06:13.051907+00:00
<django.db.models.base.ModelState object at 0x7f236ed99090>,54296,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,46,sctt-rq-1,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-07 00:06:13.055945+00:00
<django.db.models.base.ModelState object at 0x7f236ed99120>,54297,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,47,aut-8,KNIFE,peeler,Submitted,1,Alternate Uses Task,120,0,2026-01-07 00:08:19.184856+00:00
<django.db.models.base.ModelState object at 0x7f236ed991b0>,54298,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,48,aut-8,KNIFE,scissors,Submitted,1,Alternate Uses Task,120,0,2026-01-07 00:08:19.190524+00:00
<django.db.models.base.ModelState object at 0x7f236ed99240>,54299,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,49,aut-8,KNIFE,bottle opener,Submitted,2,Alternate Uses Task,120,0,2026-01-07 00:08:19.194644+00:00
<django.db.models.base.ModelState object at 0x7f236ed992d0>,54300,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,50,aut-8,KNIFE,environmental engraving pen,Submitted,3,Alternate Uses Task,120,0,2026-01-07 00:08:19.198678+00:00
<django.db.models.base.ModelState object at 0x7f236ed99360>,54301,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,51,aut-8,KNIFE,animal trap,Submitted,2,Alternate Uses Task,120,0,2026-01-07 00:08:19.202982+00:00
<django.db.models.base.ModelState object at 0x7f236ed993f0>,54302,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,52,aut-8,KNIFE,pencil and arrow sharpner,Submitted,4,Alternate Uses Task,120,0,2026-01-07 00:08:19.206992+00:00
<django.db.models.base.ModelState object at 0x7f236ed99480>,54303,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,53,aut-8,KNIFE,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-07 00:08:19.210831+00:00
<django.db.models.base.ModelState object at 0x7f236ed99510>,54304,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,54,aut-10,PENCIL,ear cleaner,Submitted,2,Alternate Uses Task,120,2,2026-01-07 00:10:23.091922+00:00
<django.db.models.base.ModelState object at 0x7f236ed995a0>,54305,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,55,aut-10,PENCIL,firewood,Submitted,1,Alternate Uses Task,120,2,2026-01-07 00:10:23.106529+00:00
<django.db.models.base.ModelState object at 0x7f236ed99630>,54306,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,56,aut-10,PENCIL,drumsticks,Submitted,1,Alternate Uses Task,120,4,2026-01-07 00:10:23.111247+00:00
<django.db.models.base.ModelState object at 0x7f236ed996c0>,54307,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,57,aut-10,PENCIL,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,4,2026-01-07 00:10:23.115737+00:00
<django.db.models.base.ModelState object at 0x7f236ed99750>,54308,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,58,aut-13,SOCK,compression for wounds,Submitted,3,Alternate Uses Task,120,1,2026-01-07 00:12:27.120548+00:00
<django.db.models.base.ModelState object at 0x7f236ed997e0>,54309,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,59,aut-13,SOCK,headband,Submitted,1,Alternate Uses Task,120,1,2026-01-07 00:12:27.125591+00:00
<django.db.models.base.ModelState object at 0x7f236ed99870>,54310,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,60,aut-13,SOCK,little sack to carry goods,Submitted,5,Alternate Uses Task,120,1,2026-01-07 00:12:27.129823+00:00
<django.db.models.base.ModelState object at 0x7f236ed99900>,54311,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,61,aut-13,SOCK,twist it and use as dog play toy,Submitted,8,Alternate Uses Task,120,1,2026-01-07 00:12:27.133915+00:00
<django.db.models.base.ModelState object at 0x7f236ed99990>,54312,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,62,aut-13,SOCK,cleaning cloth,Submitted,2,Alternate Uses Task,120,1,2026-01-07 00:12:27.138273+00:00
<django.db.models.base.ModelState object at 0x7f236ed99a20>,54313,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,63,aut-13,SOCK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,1,2026-01-07 00:12:27.142309+00:00
<django.db.models.base.ModelState object at 0x7f236ed99ab0>,54314,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,64,aut-2,BRICK,weight to train wrists,Submitted,4,Alternate Uses Task,120,0,2026-01-07 00:14:30.773490+00:00
<django.db.models.base.ModelState object at 0x7f236ed99b40>,54315,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,65,aut-2,BRICK,door stop,Submitted,2,Alternate Uses Task,120,0,2026-01-07 00:14:30.778824+00:00
<django.db.models.base.ModelState object at 0x7f236ed99bd0>,54316,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,66,aut-2,BRICK,Mini table for one plate,Submitted,5,Alternate Uses Task,120,1,2026-01-07 00:14:30.783593+00:00
<django.db.models.base.ModelState object at 0x7f236ed99c60>,54317,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,67,aut-2,BRICK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,1,2026-01-07 00:14:30.787718+00:00
<django.db.models.base.ModelState object at 0x7f236ed99cf0>,54318,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,68,aut-4,BUCKET,rain catcher,Submitted,2,Alternate Uses Task,120,0,2026-01-07 00:16:36.011845+00:00
<django.db.models.base.ModelState object at 0x7f236ed99d80>,54319,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,69,aut-4,BUCKET,hat,Submitted,1,Alternate Uses Task,120,0,2026-01-07 00:16:36.017782+00:00
<django.db.models.base.ModelState object at 0x7f236ed99e10>,54320,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,70,aut-4,BUCKET,drum,Submitted,1,Alternate Uses Task,120,0,2026-01-07 00:16:36.021751+00:00
<django.db.models.base.ModelState object at 0x7f236ed99ea0>,54321,rebeaty,7H4H7DwVobsViprPNEB4jm,609911e00dd4843e39cb88ac,71,aut-4,BUCKET,shopping basket,Submitted,2,Alternate Uses Task,120,0,2026-01-07 00:16:36.025673+00:00
